Age,Gender,Previous_Grade,Attendance,Study_Hours_PerWeek ,Major,Uni_Type,Financial_Status,Parental_Involvement,Educational_Resources,Motivation,Stress_Levels,Uni_Environment,Professor_Quality,Class_Size,Extracurricular_Activities,Sleep_Hours_PerDay,Nutrition,Physical_Activities,Screen_Time_PerDay,Educational_Tech_Use,Bullying,Learning_Style,Tutoring,Mentoring,Lack_of_Interest,Grade
22,F,B,85,18,Arts,Private,Medium,,No,Low,,Negative,Medium,75,No,,,High,2,No,,Kinesthetic,Yes,Yes,,A
19,,C,98,14,Science,Private,Medium,Medium,,Low,Low,Positive,High,28,Yes,9,Balanced,Medium,8,Yes,No,Kinesthetic,Yes,,,B
,M,C,,8,Business,Private,Low,Low,No,Medium,Low,Neutral,Medium,83,Yes,5,Healthy,,3,No,No,Kinesthetic,Yes,No,,A
18,,A,,16,Medicine,Private,Low,Medium,Yes,Low,,Positive,High,26,No,7,Unhealthy,Medium,9,Yes,,Visual,Yes,Yes,Low,C
20,,,100,18,Arts,Private,Medium,High,,High,Medium,Positive,High,69,Yes,5,Balanced,Medium,9,Yes,No,Auditory,Yes,Yes,Medium,A
20,M,A,82,8,Engineering,Private,Medium,Medium,Yes,Medium,Low,Positive,High,51,No,7,Unhealthy,Low,7,No,No,Visual,Yes,,High,B
20,F,C,71,8,Arts,Public,High,Medium,Yes,High,Low,Neutral,High,50,Yes,9,Unhealthy,Medium,9,No,Yes,Visual,No,No,,B
,F,B,85,10,Law,Private,Medium,High,No,Low,Low,Positive,High,58,No,9,Healthy,High,,No,Yes,Visual,Yes,,High,C
22,M,C,75,13,Business,Private,Low,High,Yes,High,Medium,Neutral,Low,,No,5,Balanced,High,7,Yes,No,Auditory,No,Yes,High,A
19,F,A,82,11,Engineering,,,Medium,Yes,Medium,Medium,Neutral,High,31,Yes,9,Unhealthy,Low,6,No,No,Visual,Yes,Yes,Medium,A
21,F,B,70,7,Law,,High,High,Yes,,High,Neutral,Low,77,No,5,Balanced,Medium,4,Yes,No,,Yes,No,Medium,C
,F,A,73,5,Engineering,Public,Low,Low,Yes,Medium,High,Positive,Low,70,No,6,Balanced,Medium,2,Yes,Yes,Auditory,Yes,Yes,Low,C
21,M,B,72,13,Medicine,Public,Low,Low,,Low,Medium,Negative,Medium,99,Yes,5,Unhealthy,Low,10,No,Yes,Auditory,Yes,Yes,,A
20,M,A,72,6,Medicine,Public,Medium,High,No,Medium,Medium,Positive,Low,,No,7,Healthy,High,5,Yes,No,Kinesthetic,No,Yes,Medium,B
18,,A,83,13,Medicine,Private,High,High,Yes,Low,High,Positive,Low,68,Yes,,,High,2,No,Yes,,No,No,High,
20,M,B,,6,Engineering,Private,High,Medium,No,Medium,High,,Low,84,Yes,8,Healthy,High,3,Yes,,Kinesthetic,Yes,Yes,Low,B
18,M,C,76,11,Law,Public,Low,High,Yes,Low,Medium,Negative,Medium,97,No,8,Healthy,Low,6,No,Yes,Kinesthetic,Yes,,High,A
18,F,B,82,11,Engineering,Public,High,,,Low,,Positive,Medium,61,No,7,Healthy,Medium,7,Yes,Yes,Auditory,Yes,No,,A
18,M,A,74,5,Medicine,Public,Low,High,Yes,High,Medium,,Low,68,No,5,Balanced,Low,4,No,Yes,Auditory,No,No,High,A
,M,C,78,9,Business,Private,High,Medium,,Medium,Low,Positive,,59,Yes,8,Healthy,Medium,3,Yes,No,Auditory,No,Yes,High,C
18,F,A,99,19,Arts,Private,Low,Low,No,Low,,Negative,Medium,81,Yes,4,Balanced,High,9,Yes,Yes,Visual,No,No,Low,B
18,F,A,88,11,Engineering,,Medium,Low,No,,Low,Neutral,,68,Yes,5,Unhealthy,Medium,7,Yes,No,Kinesthetic,Yes,No,,
18,F,A,74,19,Medicine,Public,,Medium,No,Medium,Low,Positive,Medium,28,Yes,8,Healthy,High,7,Yes,Yes,Visual,No,No,Medium,A
22,M,A,71,17,Science,Public,Low,Low,,High,Low,Positive,High,67,Yes,,Balanced,Medium,4,No,Yes,Auditory,No,No,High,B
20,F,B,87,15,Business,Public,Low,Low,Yes,High,Low,,High,70,,6,Healthy,Low,,Yes,No,Auditory,No,Yes,,A
19,F,C,95,5,Business,Public,High,Low,No,High,Medium,Negative,,61,Yes,7,Balanced,High,3,No,,Visual,No,Yes,,A
20,M,C,99,12,Engineering,,Low,High,Yes,High,Low,Positive,,83,Yes,6,Unhealthy,Medium,,Yes,Yes,Kinesthetic,Yes,Yes,High,B
18,M,C,75,18,Science,Private,High,Medium,No,Medium,High,Neutral,Medium,27,Yes,6,Unhealthy,High,6,No,No,Visual,No,Yes,Medium,B
19,F,B,83,8,,,Low,Low,No,High,Medium,Negative,Medium,,No,9,Balanced,Low,5,Yes,Yes,,No,No,Medium,B
19,M,C,87,10,Engineering,Public,Medium,High,No,Low,Low,Neutral,,49,Yes,8,Unhealthy,Medium,8,Yes,No,Visual,Yes,Yes,Medium,B
20,M,B,100,9,,Private,,,No,Low,Medium,Positive,Medium,46,No,6,Balanced,High,6,Yes,Yes,Visual,Yes,Yes,Medium,
19,M,,74,,Engineering,Private,Medium,High,No,Low,High,Negative,High,80,No,8,Healthy,Medium,3,No,No,Visual,No,No,Low,B
20,,C,94,5,Science,Public,Low,High,Yes,Low,Medium,Neutral,,28,,7,Unhealthy,Low,10,No,Yes,,Yes,No,Medium,
21,F,,92,12,Law,Public,High,Medium,Yes,Low,High,Negative,Medium,76,Yes,4,Healthy,Medium,5,Yes,,Auditory,Yes,Yes,Medium,B
21,F,B,84,6,Science,Public,High,High,Yes,,Medium,Negative,Low,80,No,7,Unhealthy,,4,,No,Kinesthetic,Yes,No,Medium,A
18,F,A,78,,Science,,High,Low,No,Medium,Medium,Positive,High,64,Yes,9,Unhealthy,Medium,8,Yes,No,,Yes,No,Low,A
19,M,,98,5,,Public,Low,Low,Yes,Medium,Medium,Negative,Low,51,No,5,Healthy,High,8,No,,Auditory,Yes,Yes,High,
18,F,B,89,14,Business,,Medium,,No,High,Low,,Low,79,No,9,Unhealthy,Low,6,Yes,Yes,Auditory,Yes,No,Medium,C
18,M,B,88,5,Science,Private,Medium,High,Yes,Medium,Low,Positive,Low,25,Yes,4,Healthy,Medium,3,No,Yes,Visual,Yes,No,Low,
22,,C,97,20,Medicine,Public,Low,High,Yes,High,High,,,,Yes,5,Healthy,,7,Yes,No,Auditory,,Yes,High,
18,M,A,78,14,Arts,Private,Low,Low,No,High,Low,Negative,High,,No,,Unhealthy,Medium,,,Yes,Visual,Yes,Yes,Medium,A
22,M,B,96,7,Business,Private,Medium,Medium,No,Low,,Negative,High,85,No,4,Unhealthy,High,6,Yes,Yes,Kinesthetic,No,Yes,Low,A
22,F,B,98,9,Engineering,Public,Low,Low,Yes,Low,Low,Negative,Medium,29,Yes,5,,Low,2,No,No,Kinesthetic,No,Yes,Low,A
18,,A,74,13,Engineering,Public,High,Medium,No,,High,Negative,,20,No,4,Balanced,Medium,5,Yes,Yes,Auditory,No,Yes,Medium,B
22,F,C,,19,Business,Public,Medium,,,Low,Low,Negative,Medium,62,No,6,Unhealthy,High,10,Yes,Yes,Auditory,No,No,Medium,A
21,F,A,80,16,Law,Public,Medium,High,Yes,Low,Medium,Negative,Low,87,Yes,7,Balanced,Medium,2,No,No,Kinesthetic,Yes,,,A
22,F,B,70,13,Science,Public,Low,,No,Low,High,Neutral,High,,No,9,Healthy,Medium,5,No,Yes,Kinesthetic,Yes,No,Low,
19,,A,80,9,Medicine,,High,Medium,Yes,High,,Negative,Low,26,,9,Unhealthy,High,7,No,Yes,,Yes,No,Medium,A
18,,C,,,Science,Public,Low,High,Yes,High,Low,Positive,High,,Yes,,Healthy,Medium,2,No,No,Kinesthetic,No,No,High,B
21,M,B,99,6,Medicine,Private,Low,Medium,Yes,High,High,Neutral,Low,98,Yes,9,Balanced,Medium,,No,No,Kinesthetic,Yes,Yes,Medium,
20,F,B,100,17,Business,Private,High,Medium,Yes,High,Low,,High,26,No,9,Unhealthy,Low,8,No,No,,No,Yes,Low,A
22,F,B,79,19,Science,,Medium,High,Yes,High,High,Negative,Medium,32,No,5,Healthy,Low,10,No,Yes,,Yes,Yes,Medium,
21,F,C,71,9,Arts,Private,High,,Yes,Medium,High,Neutral,Low,68,,4,Unhealthy,High,9,Yes,No,Visual,No,No,,
22,F,,80,7,Science,Private,Low,Low,No,Medium,High,Neutral,High,29,Yes,7,Balanced,,3,Yes,Yes,Auditory,No,No,,C
18,F,A,85,20,Arts,Public,High,Low,Yes,High,Low,Positive,Low,24,No,4,Unhealthy,Low,3,Yes,Yes,Visual,No,Yes,High,B
21,M,C,97,9,Law,Public,Medium,Medium,Yes,,,Neutral,Low,39,No,5,Healthy,Low,7,Yes,Yes,Visual,No,Yes,Low,C
22,M,,72,,Engineering,Private,High,Medium,No,Medium,,Negative,High,85,Yes,,Balanced,Medium,9,No,Yes,Kinesthetic,Yes,No,Low,A
20,F,A,,6,Engineering,Private,Medium,Medium,Yes,High,High,Negative,High,30,No,6,,Medium,7,Yes,Yes,Kinesthetic,Yes,Yes,Medium,C
19,M,A,98,19,Law,Public,High,Low,Yes,High,Low,Positive,Medium,68,No,5,Healthy,High,2,Yes,Yes,Kinesthetic,Yes,No,Medium,C
21,F,C,91,11,Law,Private,High,Medium,No,Medium,Low,Positive,Low,49,No,5,Balanced,Low,7,,Yes,Visual,Yes,Yes,High,B
19,F,A,79,6,Law,Public,Low,High,No,Low,Low,Negative,Low,89,Yes,,Unhealthy,Medium,8,Yes,Yes,,No,No,High,A
19,F,B,87,7,Medicine,,Low,,No,Low,,Neutral,High,22,No,4,Unhealthy,Medium,6,No,Yes,,No,No,Low,A
18,F,C,77,17,Science,Private,Low,Low,Yes,Medium,Low,Negative,Medium,50,Yes,,Healthy,Low,7,No,No,Auditory,Yes,Yes,Medium,C
19,F,,97,6,Science,Public,,,Yes,High,High,Negative,Medium,84,No,4,Healthy,High,3,Yes,No,,Yes,No,Low,B
20,M,A,,11,Medicine,Public,Low,Low,,Medium,High,Positive,,78,Yes,4,Unhealthy,Medium,2,No,,Auditory,No,,Low,B
19,M,B,77,8,,Private,High,Medium,,Medium,Medium,Negative,High,58,No,8,Unhealthy,High,2,No,Yes,Visual,No,No,Medium,A
20,F,B,79,,Business,Public,Low,Medium,Yes,Medium,High,Positive,Medium,69,Yes,6,Healthy,Medium,,Yes,,Kinesthetic,Yes,,Low,A
19,M,A,70,11,,,High,Medium,,Medium,Low,Neutral,Low,84,No,6,Unhealthy,High,2,,Yes,Kinesthetic,No,Yes,Low,
20,M,A,86,6,Engineering,Private,Medium,High,No,High,High,Positive,High,,,4,Healthy,High,6,Yes,No,,,Yes,Medium,B
18,F,A,76,10,Medicine,Private,High,High,No,Low,High,Neutral,Low,94,No,7,Balanced,Medium,8,Yes,Yes,Auditory,No,Yes,Low,B
18,F,A,87,14,Science,Private,High,,Yes,High,High,Negative,Medium,47,Yes,9,Unhealthy,Medium,10,Yes,No,Visual,No,No,Medium,
19,M,B,82,13,Science,,Medium,High,,Medium,Low,Neutral,High,86,Yes,4,Balanced,Low,8,Yes,No,Kinesthetic,No,No,High,B
19,M,A,83,,Medicine,Public,Low,Low,No,,Low,Neutral,Medium,87,Yes,,Healthy,Medium,2,Yes,Yes,Visual,No,No,,B
18,M,C,73,5,Medicine,Public,Medium,Medium,No,Low,Medium,Neutral,High,47,Yes,4,Balanced,,9,No,Yes,Auditory,No,No,Medium,B
19,F,C,73,18,Law,,High,High,No,,High,,High,36,No,9,Healthy,Low,3,No,Yes,Auditory,Yes,Yes,Medium,B
20,M,B,99,5,Business,,Low,High,No,High,,Negative,Medium,43,No,6,Unhealthy,Low,8,,No,Kinesthetic,Yes,No,Low,B
21,F,A,98,12,Engineering,Public,High,High,No,Low,Low,Negative,Low,76,,6,Unhealthy,High,9,No,No,Kinesthetic,Yes,No,,A
22,M,A,75,10,Science,Public,,,Yes,,Low,Neutral,Low,21,No,7,Healthy,Low,8,No,Yes,Kinesthetic,No,Yes,Medium,A
22,M,A,96,5,Engineering,Public,Medium,Low,Yes,Low,Medium,Positive,Low,83,Yes,7,Balanced,Low,10,Yes,No,,No,No,Medium,B
20,M,C,93,12,Medicine,Public,Medium,Medium,No,High,High,Positive,Medium,22,No,9,Healthy,Medium,,No,Yes,Kinesthetic,Yes,No,High,B
19,F,C,77,7,Engineering,Public,Medium,Low,No,Low,High,Negative,Low,85,Yes,4,Balanced,Low,5,Yes,Yes,Visual,No,Yes,Low,A
19,F,B,88,,Science,Private,High,Low,Yes,High,Low,Neutral,Medium,43,No,8,Balanced,,8,,Yes,,Yes,Yes,Low,A
18,F,A,100,8,Law,Private,Medium,Medium,Yes,Medium,Low,,Medium,97,Yes,5,Unhealthy,High,5,,Yes,Auditory,Yes,No,High,C
21,M,B,78,11,Law,Private,High,High,Yes,,Medium,Neutral,Medium,,Yes,5,,High,5,No,Yes,Kinesthetic,,Yes,Low,B
22,M,A,97,5,Law,Private,,Low,No,Low,Low,Neutral,Medium,20,No,6,Balanced,Low,,No,Yes,Kinesthetic,Yes,Yes,High,A
22,F,A,71,10,Business,Public,Low,Medium,Yes,Low,Low,Positive,,94,Yes,7,Unhealthy,High,5,Yes,Yes,Auditory,,,Low,A
21,,B,85,8,Business,Public,Low,Low,Yes,High,High,Negative,Low,85,No,8,Unhealthy,Medium,8,Yes,No,Kinesthetic,Yes,Yes,High,A
19,F,C,81,20,Law,Private,,,No,Low,Medium,Negative,Medium,32,No,6,Unhealthy,Low,10,No,Yes,Kinesthetic,No,Yes,Medium,
18,M,C,74,20,Medicine,Private,High,Medium,No,,Low,,Low,70,Yes,6,Balanced,Medium,7,No,No,Visual,Yes,No,Medium,A
,F,C,96,12,Medicine,Private,Medium,High,No,Medium,Medium,Positive,High,60,Yes,7,Balanced,Low,10,No,,Kinesthetic,Yes,Yes,Medium,
20,M,A,78,13,,Private,,High,Yes,High,High,Negative,Low,43,Yes,8,Balanced,Low,10,Yes,No,Kinesthetic,No,No,Low,B
,M,C,95,14,Business,Public,High,Medium,Yes,Low,Low,Neutral,Low,24,Yes,7,Healthy,High,2,Yes,Yes,Kinesthetic,Yes,Yes,Medium,A
,M,,77,11,Engineering,Private,Low,Medium,No,Medium,High,Neutral,,38,,5,Healthy,Medium,6,No,Yes,Kinesthetic,No,Yes,Low,C
18,M,B,97,8,Business,Private,Medium,,Yes,Low,High,Neutral,Low,54,No,5,Unhealthy,High,6,Yes,Yes,Visual,No,No,Low,C
22,F,B,77,10,Engineering,Private,Medium,Medium,Yes,Medium,Low,Negative,Low,74,No,,Unhealthy,Low,4,No,No,Auditory,Yes,Yes,High,B
,,B,73,16,Science,Private,High,Low,No,High,Low,Neutral,Low,50,Yes,9,Healthy,,6,No,No,Visual,No,Yes,Low,C
19,,C,81,17,Medicine,,Low,Low,Yes,Medium,Medium,Neutral,High,44,No,,Healthy,Low,8,No,Yes,Visual,No,,Low,C
19,M,B,89,11,Law,Private,Low,Low,Yes,High,Medium,Positive,High,49,Yes,8,Unhealthy,Low,8,No,No,Kinesthetic,No,No,Low,
19,M,B,100,15,Arts,Public,Medium,Medium,Yes,Medium,Low,Neutral,High,,Yes,9,Balanced,Medium,4,Yes,No,Kinesthetic,Yes,,Low,A
20,M,,100,7,Science,Private,High,High,Yes,Medium,Medium,Negative,High,,No,8,Unhealthy,Low,6,No,No,Auditory,No,,Medium,A
21,M,A,83,19,Medicine,Private,Low,,Yes,Low,Medium,Negative,Medium,95,No,9,Unhealthy,,8,No,Yes,Kinesthetic,No,No,Low,C
20,M,A,88,19,Engineering,Public,Medium,Medium,Yes,High,Medium,Positive,Medium,75,Yes,6,Healthy,,10,No,,Kinesthetic,Yes,No,Low,
21,,B,74,17,Medicine,Public,,Low,No,,High,Negative,,89,,5,Balanced,High,2,No,Yes,Visual,Yes,Yes,High,C
21,F,C,93,10,Engineering,Private,Low,Low,No,Low,Low,Neutral,Medium,51,No,9,Balanced,High,3,No,Yes,Kinesthetic,No,Yes,High,B
,F,B,96,20,Law,Private,,Medium,Yes,High,Low,Positive,Low,90,Yes,4,Healthy,Low,6,Yes,No,Visual,No,No,Low,A
21,,A,,17,,Public,Medium,High,No,Medium,Low,Positive,Low,95,No,6,,Medium,6,No,No,Visual,,Yes,High,B
19,M,C,93,12,Law,Private,High,Low,Yes,Low,Medium,Negative,Medium,67,Yes,9,Balanced,High,4,,Yes,Visual,No,Yes,,A
19,F,A,79,14,Law,Private,Low,Low,,Medium,,Positive,,81,Yes,6,,Low,7,No,Yes,Visual,No,No,Low,B
22,M,A,78,9,Science,Private,,High,Yes,Medium,High,Positive,Medium,,No,4,Unhealthy,High,,No,Yes,Auditory,No,Yes,Medium,B
21,F,B,,15,Business,Private,Low,High,Yes,High,High,Positive,Low,39,,7,Balanced,Low,2,Yes,Yes,Kinesthetic,No,No,Medium,B
20,F,B,94,18,Science,Private,,Medium,No,Medium,,Negative,,88,No,5,Balanced,Medium,9,Yes,,Visual,No,No,Low,B
19,F,B,92,16,Business,Public,Medium,High,Yes,Low,Low,Neutral,Low,28,No,7,Unhealthy,High,6,No,No,,No,No,,A
20,M,,88,17,Engineering,Private,Low,High,No,Medium,High,Neutral,High,29,Yes,6,Balanced,Low,5,Yes,,Kinesthetic,No,No,Low,A
18,F,B,,,Engineering,Public,High,Medium,No,Medium,High,Positive,Low,94,No,6,Unhealthy,Medium,9,No,Yes,Kinesthetic,No,No,Medium,B
19,M,C,74,18,,Public,Low,Low,No,Medium,Low,,,32,No,5,,Medium,9,No,Yes,Visual,,Yes,Low,A
18,F,B,74,9,Medicine,Public,Low,Low,Yes,Medium,Low,Negative,,61,No,5,,Low,10,No,Yes,Visual,Yes,No,Low,B
22,F,,79,10,Medicine,Public,,Low,No,High,High,Neutral,Low,81,Yes,5,Balanced,Low,10,Yes,,Visual,No,No,,A
19,F,B,88,20,Engineering,Private,Low,High,No,High,High,Neutral,Medium,70,,4,Balanced,,5,Yes,,Auditory,,No,Low,B
20,M,B,90,18,Science,Private,Low,Medium,No,Low,Medium,Neutral,High,91,No,5,Balanced,High,8,No,Yes,Kinesthetic,No,,Medium,C
20,M,A,78,20,Arts,Private,Low,High,Yes,Low,Low,Positive,High,43,Yes,,Balanced,High,,No,Yes,Auditory,No,No,Low,
21,M,B,88,5,Science,Public,,High,,High,High,Negative,High,,Yes,5,Healthy,Low,3,Yes,No,Visual,No,No,Low,C
18,M,B,96,7,Arts,Public,High,Medium,Yes,High,High,Negative,High,81,No,7,Unhealthy,Low,10,No,Yes,,Yes,Yes,High,C
21,M,A,94,6,Law,Private,Medium,Low,Yes,High,Low,Neutral,High,78,Yes,8,Healthy,Low,3,No,No,Visual,No,,High,A
18,M,C,74,,Business,Private,High,,No,High,Low,Positive,Medium,100,No,9,,High,10,Yes,No,Kinesthetic,No,No,High,A
19,F,C,85,18,Engineering,Public,Medium,Medium,Yes,Medium,Low,Positive,Medium,42,Yes,7,Balanced,Low,9,No,No,Visual,,Yes,High,C
19,F,A,76,11,Medicine,Private,Medium,Low,Yes,Low,Medium,Negative,High,,No,8,Balanced,Medium,7,,Yes,,No,No,Low,C
21,F,A,87,5,,Private,Medium,Low,Yes,Low,Medium,Negative,Medium,,No,4,Balanced,High,9,No,No,,No,No,High,C
18,M,A,92,9,Medicine,Private,Low,Low,Yes,,Medium,Positive,Medium,96,No,4,,High,3,No,No,Visual,Yes,No,Low,
19,M,A,92,6,,Public,High,High,Yes,Medium,Low,Positive,Medium,88,No,5,Unhealthy,High,,No,Yes,,No,Yes,High,A
22,M,A,,6,Engineering,Private,High,High,No,Medium,Low,Positive,Low,88,No,4,Balanced,Low,4,Yes,Yes,Visual,No,Yes,Low,A
,F,A,,17,Science,Public,Medium,Medium,Yes,Low,Medium,Negative,Low,85,No,4,Unhealthy,Low,7,No,Yes,,No,No,,
,M,A,78,13,Engineering,Private,Low,,Yes,Medium,Medium,Negative,High,57,No,5,Unhealthy,Low,4,Yes,Yes,,No,No,Medium,B
19,M,C,77,7,,Private,Medium,Medium,No,Low,Medium,Negative,Medium,77,,9,Balanced,High,3,No,No,Visual,No,No,Low,C
20,M,A,88,13,,Public,High,High,No,Low,Medium,Negative,High,98,No,9,Balanced,High,2,,No,Visual,,Yes,High,C
20,F,A,100,9,Arts,Private,Low,Medium,Yes,Low,Low,Positive,High,94,,7,Unhealthy,Medium,9,No,,Visual,No,Yes,High,A
20,F,,86,14,Business,Public,Medium,High,Yes,High,Medium,Positive,,33,No,8,Healthy,Medium,7,No,No,Visual,No,Yes,Low,C
19,,B,82,16,Business,Public,Low,Medium,Yes,,High,Neutral,High,75,Yes,4,Healthy,High,,No,No,Kinesthetic,Yes,,Medium,A
20,M,C,78,8,Arts,Private,Low,Low,No,Low,Low,Positive,,43,,8,Healthy,High,2,No,Yes,Visual,No,No,Medium,C
22,M,C,97,14,Law,Public,High,High,No,Low,Low,Neutral,Medium,59,No,7,Healthy,Medium,4,No,Yes,Auditory,No,Yes,High,A
21,F,C,99,19,Science,Private,,High,No,Medium,Medium,Negative,Low,33,No,5,Unhealthy,,7,No,,Kinesthetic,Yes,Yes,Medium,B
18,F,,73,10,Business,Public,,Medium,,Medium,Medium,Negative,Low,31,No,7,Balanced,Medium,5,,No,Visual,Yes,Yes,Low,
19,F,A,94,6,Arts,Public,Medium,Low,Yes,High,Low,Neutral,Low,97,No,6,Healthy,Low,2,No,Yes,Auditory,No,No,Low,A
22,M,C,71,5,Engineering,Private,Low,Medium,Yes,Medium,Low,Positive,Medium,66,No,9,Balanced,High,4,Yes,,Kinesthetic,Yes,No,Low,A
22,F,B,100,18,Engineering,Public,Low,High,Yes,High,Low,Negative,Medium,93,Yes,7,Balanced,Medium,3,Yes,Yes,Visual,No,Yes,High,B
,F,A,86,14,Law,Private,Low,Medium,Yes,Low,,Negative,High,77,No,6,Balanced,Medium,,No,Yes,Kinesthetic,Yes,No,Low,B
18,M,C,76,15,Law,,High,Medium,No,Low,High,Neutral,Medium,58,Yes,4,Healthy,Medium,4,Yes,No,Visual,Yes,Yes,Medium,C
,M,A,96,7,Arts,Public,Medium,High,Yes,Low,Low,Neutral,,63,Yes,8,Balanced,Low,9,No,,Visual,Yes,Yes,High,B
,F,C,94,16,,Private,Low,Medium,No,High,Low,Neutral,,31,No,8,Unhealthy,High,9,No,No,Visual,Yes,No,Medium,C
19,M,A,94,16,,Private,Medium,Medium,No,Medium,Low,Negative,Medium,64,Yes,9,Unhealthy,High,6,Yes,No,Visual,No,No,Medium,A
18,F,A,,16,Science,,Low,Medium,Yes,High,Medium,Negative,Medium,,No,6,Balanced,Medium,2,Yes,Yes,Auditory,Yes,No,High,A
21,F,A,99,20,Science,Private,Low,High,No,Medium,Low,Neutral,Low,59,No,9,Balanced,,4,Yes,No,Visual,Yes,No,Medium,B
20,F,B,98,8,Medicine,Public,Low,Low,No,High,,Positive,Low,77,Yes,,Healthy,,10,,Yes,Kinesthetic,Yes,Yes,,A
22,F,B,89,9,Medicine,Public,Medium,High,Yes,Medium,,Positive,Low,,Yes,9,Balanced,Low,2,No,Yes,Kinesthetic,No,Yes,Low,B
18,M,C,73,6,,Public,High,High,No,High,Low,Negative,Low,35,No,,Balanced,,,Yes,No,Kinesthetic,No,Yes,Low,A
19,F,B,89,6,Arts,Public,High,High,Yes,Low,Low,Negative,Medium,63,No,6,,Medium,8,Yes,No,Auditory,No,,High,B
21,M,A,94,14,Science,Public,Low,,Yes,Low,Low,Positive,Medium,98,No,8,Unhealthy,Medium,6,No,Yes,Kinesthetic,No,Yes,High,A
20,F,,76,11,Science,,,Medium,No,Medium,Medium,Negative,Medium,88,Yes,6,Balanced,High,10,Yes,No,Auditory,Yes,No,Low,C
18,M,,97,13,Business,Private,Medium,High,No,High,Low,Negative,High,59,No,7,Healthy,Low,3,No,Yes,Visual,Yes,Yes,High,A
22,F,A,95,9,,,High,High,Yes,Medium,High,Negative,High,,No,8,Unhealthy,,10,Yes,Yes,Auditory,No,Yes,High,B
18,M,C,99,7,Law,Private,High,Low,,High,High,Neutral,Low,44,No,7,Balanced,,4,,No,,Yes,,Low,C
18,M,A,96,12,Engineering,Public,High,High,Yes,Low,Medium,Neutral,Medium,94,No,9,Unhealthy,High,6,No,,Kinesthetic,,No,Low,A
21,F,A,75,10,Law,Private,High,Low,No,Low,Low,Neutral,High,48,No,,Unhealthy,High,2,No,Yes,Kinesthetic,Yes,No,High,A
22,M,A,79,20,Medicine,Public,High,Medium,No,Low,,Neutral,Medium,93,Yes,6,,,9,Yes,Yes,Visual,No,No,Low,B
18,F,B,99,14,Engineering,Private,Low,,No,,High,Positive,High,99,No,5,Unhealthy,High,4,Yes,Yes,Visual,No,,High,C
19,M,,,16,Arts,Public,Medium,High,No,Low,Medium,Negative,Medium,55,No,6,Healthy,Low,9,,No,Auditory,No,No,Low,
,M,C,95,9,Business,Public,Medium,High,Yes,Medium,Low,,Low,97,No,4,Balanced,Medium,3,No,Yes,Visual,No,No,Low,A
18,F,B,95,7,,Private,High,Medium,Yes,,Low,Neutral,High,85,No,4,Healthy,High,7,Yes,Yes,Kinesthetic,No,Yes,Low,A
19,M,C,88,15,Science,Public,Medium,High,No,High,High,Neutral,Low,62,No,6,Balanced,Medium,8,No,No,Visual,,No,High,B
19,M,A,90,,Business,Private,Medium,High,Yes,Medium,Medium,Positive,Medium,30,No,6,,Low,,Yes,Yes,Auditory,No,No,,C
22,F,C,88,10,Arts,Private,High,Medium,No,,High,Negative,,52,No,6,Unhealthy,High,2,No,No,Visual,No,No,Medium,A
,M,C,88,9,Business,Private,Medium,High,,Low,Medium,Neutral,High,75,Yes,4,Unhealthy,Medium,8,Yes,No,Visual,,Yes,Low,A
20,F,C,75,7,Law,Private,Medium,Medium,No,Medium,Low,Positive,,,Yes,6,Unhealthy,Medium,5,Yes,Yes,Visual,Yes,No,Low,A
18,M,A,95,12,Business,Public,High,Low,Yes,Medium,,Positive,High,69,Yes,,Unhealthy,Low,7,No,Yes,Visual,No,Yes,High,C
20,M,A,74,12,,Private,,Medium,No,Low,High,Neutral,Medium,33,No,6,Balanced,Low,8,No,Yes,Kinesthetic,Yes,No,Low,B
,M,B,88,12,Engineering,Private,Medium,High,No,Low,Medium,Negative,Low,95,Yes,7,Balanced,Low,3,Yes,,Kinesthetic,Yes,Yes,Low,C
22,F,B,99,10,,Private,,Low,No,High,Low,Negative,High,82,,8,Healthy,High,3,Yes,,Visual,Yes,No,Medium,C
21,F,A,79,5,Business,Private,Low,Medium,Yes,Low,Medium,,Medium,92,Yes,5,Healthy,High,9,Yes,No,Kinesthetic,Yes,No,Medium,
22,F,C,87,5,Medicine,Public,Medium,,No,High,High,Positive,Medium,64,Yes,,Balanced,Low,9,Yes,Yes,Visual,Yes,Yes,Medium,A
20,M,A,,20,Business,Public,High,Medium,Yes,Medium,Low,,High,52,Yes,6,Balanced,Medium,9,No,Yes,Visual,Yes,No,Low,C
21,M,,80,16,Business,Private,,Low,Yes,Low,Medium,Neutral,Medium,65,No,,Unhealthy,Low,8,Yes,No,Kinesthetic,No,No,High,C
18,M,A,75,5,Arts,Public,Low,Low,No,Medium,Medium,Neutral,Medium,20,No,7,Balanced,Medium,2,No,No,Auditory,Yes,No,Medium,B
20,F,A,84,16,Medicine,Public,Low,Low,Yes,Medium,High,Neutral,High,22,Yes,7,,Low,10,Yes,No,Auditory,Yes,Yes,High,A
19,M,B,86,18,Arts,Private,Medium,Medium,No,Medium,Low,Neutral,Low,59,Yes,4,Unhealthy,Medium,9,Yes,Yes,Kinesthetic,No,No,Medium,C
21,M,A,82,9,Engineering,Public,High,High,No,High,Medium,Positive,High,48,Yes,4,Balanced,Low,5,Yes,No,Visual,Yes,Yes,High,C
